# Program:featureCounts v1.4.6-p3; Command:"/usr/local/bin/subread-1.4.6-p3-Linux-x86_64/bin/featureCounts" "-p" "-t" "gene" "-g" "ID" "-T" "16" "-s" "1" "-a" "results/counts/gencode.gff" "-o" "results/counts/SRR10379721.txt" "results/mapping/SRR10379721_aligned.bam" 
Geneid	Chr	Start	End	Strand	Length	results/mapping/SRR10379721_aligned.bam
gene-SAOUHSC_T00029	CP000253.1	2242631	2242707	-	77	3288
gene-SAOUHSC_R0005	CP000253.1	2242800	2244356	-	1557	332
gene-SAOUHSC_02416	CP000253.1	2244539	2244724	-	186	22
gene-SAOUHSC_02417	CP000253.1	2244932	2245819	-	888	7254
gene-SAOUHSC_02418	CP000253.1	2246027	2247469	-	1443	6317
gene-SAOUHSC_02419	CP000253.1	2247791	2248264	-	474	1129
gene-SAOUHSC_02420	CP000253.1	2248363	2249706	-	1344	4182
gene-SAOUHSC_02422	CP000253.1	2249883	2250566	-	684	5688
gene-SAOUHSC_02423	CP000253.1	2250585	2251772	-	1188	16151
gene-SAOUHSC_02424	CP000253.1	2251816	2252331	-	516	5453
gene-SAOUHSC_02425	CP000253.1	2252508	2252768	+	261	13768
gene-SAOUHSC_02426	CP000253.1	2252900	2254093	-	1194	15672
gene-SAOUHSC_02427	CP000253.1	2254506	2255474	-	969	3723
gene-SAOUHSC_02428	CP000253.1	2255471	2256502	-	1032	2693
gene-SAOUHSC_02430	CP000253.1	2256514	2257497	-	984	12314
gene-SAOUHSC_02432	CP000253.1	2257663	2257788	+	126	13
gene-SAOUHSC_02433	CP000253.1	2257889	2258959	-	1071	1375
gene-SAOUHSC_02434	CP000253.1	2258966	2260723	-	1758	2994
gene-SAOUHSC_02435	CP000253.1	2260710	2261903	-	1194	590
gene-SAOUHSC_02436	CP000253.1	2262005	2263981	+	1977	4521
gene-SAOUHSC_02437	CP000253.1	2264437	2265237	+	801	108
gene-SAOUHSC_02438	CP000253.1	2265255	2265554	+	300	74
gene-SAOUHSC_02440	CP000253.1	2265717	2266061	+	345	42
gene-SAOUHSC_02441	CP000253.1	2266097	2266606	-	510	98778
gene-SAOUHSC_02442	CP000253.1	2266669	2266908	-	240	14528
gene-SAOUHSC_02443	CP000253.1	2266921	2267457	-	537	37455
gene-SAOUHSC_02444	CP000253.1	2267632	2269194	-	1563	8366
gene-SAOUHSC_02445	CP000253.1	2269501	2270502	-	1002	1820
gene-SAOUHSC_02447	CP000253.1	2270736	2271737	-	1002	6111
gene-SAOUHSC_02448	CP000253.1	2272020	2272904	-	885	1290
gene-SAOUHSC_02449	CP000253.1	2273155	2274567	-	1413	2879
gene-SAOUHSC_02450	CP000253.1	2274585	2276297	-	1713	1363
gene-SAOUHSC_02451	CP000253.1	2276303	2276614	-	312	277
gene-SAOUHSC_02452	CP000253.1	2276636	2277616	-	981	641
gene-SAOUHSC_02453	CP000253.1	2277620	2278552	-	933	648
gene-SAOUHSC_02454	CP000253.1	2278565	2279080	-	516	314
gene-SAOUHSC_02455	CP000253.1	2279096	2279524	-	429	317
gene-SAOUHSC_02456	CP000253.1	2279892	2280683	-	792	1606
gene-SAOUHSC_02457	CP000253.1	2280889	2281629	+	741	1733
gene-SAOUHSC_A02331	CP000253.1	2281666	2281827	+	162	15
gene-SAOUHSC_02458	CP000253.1	2281920	2282528	-	609	112
gene-SAOUHSC_02459	CP000253.1	2282790	2282915	-	126	31
gene-SAOUHSC_02460	CP000253.1	2283135	2283983	-	849	2026
gene-SAOUHSC_02461	CP000253.1	2284053	2284469	-	417	428
gene-SAOUHSC_02462	CP000253.1	2284713	2284880	+	168	16
gene-SAOUHSC_02463	CP000253.1	2284877	2287300	+	2424	1387
gene-SAOUHSC_02464	CP000253.1	2287360	2288214	-	855	1105
gene-SAOUHSC_02465	CP000253.1	2288425	2289240	-	816	564
gene-SAOUHSC_02466	CP000253.1	2289534	2289959	+	426	5945
gene-SAOUHSC_02467	CP000253.1	2290323	2291027	-	705	1097
gene-SAOUHSC_02468	CP000253.1	2291064	2292728	-	1665	1753
gene-SAOUHSC_02469	CP000253.1	2292961	2293200	+	240	61
gene-SAOUHSC_02470	CP000253.1	2293182	2293364	-	183	123
gene-SAOUHSC_02471	CP000253.1	2293918	2295324	-	1407	1919
gene-SAOUHSC_02472	CP000253.1	2295453	2296589	-	1137	1830
gene-SAOUHSC_02473	CP000253.1	2296590	2296682	-	93	0
gene-SAOUHSC_02474	CP000253.1	2296639	2297334	-	696	2162
gene-SAOUHSC_02475	CP000253.1	2297395	2297688	-	294	346
gene-SAOUHSC_02476	CP000253.1	2297685	2298782	-	1098	227
gene-SAOUHSC_A02350	CP000253.1	2298943	2299110	+	168	7
gene-SAOUHSC_02477	CP000253.1	2299327	2299725	-	399	52747
gene-SAOUHSC_02478	CP000253.1	2299739	2300176	-	438	40819
gene-SAOUHSC_02480	CP000253.1	2300416	2301219	-	804	2940
gene-SAOUHSC_02481	CP000253.1	2301224	2302030	-	807	1690
gene-SAOUHSC_02482	CP000253.1	2302020	2302880	-	861	2399
gene-SAOUHSC_02483	CP000253.1	2302877	2303686	-	810	1479
gene-SAOUHSC_02484	CP000253.1	2304224	2304592	-	369	34579
gene-SAOUHSC_02485	CP000253.1	2304609	2305553	-	945	115245
gene-SAOUHSC_02486	CP000253.1	2305628	2306017	-	390	35733
gene-SAOUHSC_02487	CP000253.1	2306041	2306406	-	366	35804
gene-SAOUHSC_02488	CP000253.1	2306429	2306542	-	114	15820
gene-SAOUHSC_02489	CP000253.1	2306574	2306792	-	219	22145
gene-SAOUHSC_02490	CP000253.1	2306985	2307632	-	648	77681
gene-SAOUHSC_02491	CP000253.1	2307649	2308941	-	1293	120991
gene-SAOUHSC_02492	CP000253.1	2308941	2309381	-	441	37302
gene-SAOUHSC_02493	CP000253.1	2309398	2309577	-	180	23798
gene-SAOUHSC_02494	CP000253.1	2309594	2310094	-	501	56633
gene-SAOUHSC_02495	CP000253.1	2310115	2310474	-	360	41973
gene-SAOUHSC_02496	CP000253.1	2310505	2311041	-	537	45051
gene-SAOUHSC_02498	CP000253.1	2311066	2311464	-	399	44588
gene-SAOUHSC_02499	CP000253.1	2311496	2311666	-	171	23568
gene-SAOUHSC_02500	CP000253.1	2311704	2312243	-	540	55415
gene-SAOUHSC_02501	CP000253.1	2312270	2312587	-	318	43709
gene-SAOUHSC_02502	CP000253.1	2312623	2312991	-	369	48210
gene-SAOUHSC_02503	CP000253.1	2313023	2313286	-	264	30600
gene-SAOUHSC_02504	CP000253.1	2313310	2313519	-	210	16697
gene-SAOUHSC_02505	CP000253.1	2313509	2313943	-	435	46398
gene-SAOUHSC_02506	CP000253.1	2313946	2314599	-	654	70271
gene-SAOUHSC_02507	CP000253.1	2314623	2314976	-	354	28790
gene-SAOUHSC_02508	CP000253.1	2315005	2315283	-	279	44227
gene-SAOUHSC_02509	CP000253.1	2315350	2316183	-	834	106628
gene-SAOUHSC_02510	CP000253.1	2316216	2316491	-	276	21220
gene-SAOUHSC_02511	CP000253.1	2316491	2317114	-	624	50423
gene-SAOUHSC_02512	CP000253.1	2317141	2317803	-	663	60794
gene-SAOUHSC_02515	CP000253.1	2318496	2318885	+	390	676
gene-SAOUHSC_02516	CP000253.1	2319077	2320255	-	1179	40874
gene-SAOUHSC_02517	CP000253.1	2320524	2322659	-	2136	6850
gene-SAOUHSC_02518	CP000253.1	2322685	2322780	-	96	18
gene-SAOUHSC_02519	CP000253.1	2322846	2323733	+	888	1298
gene-SAOUHSC_02520	CP000253.1	2323914	2324777	+	864	3378
gene-SAOUHSC_02521	CP000253.1	2324894	2325025	-	132	7
gene-SAOUHSC_02522	CP000253.1	2325196	2326086	-	891	1652
gene-SAOUHSC_02523	CP000253.1	2326237	2326401	+	165	225
gene-SAOUHSC_02524	CP000253.1	2326646	2326963	+	318	2890
gene-SAOUHSC_02525	CP000253.1	2327150	2330317	-	3168	9923
gene-SAOUHSC_02527	CP000253.1	2330434	2331699	-	1266	6798
gene-SAOUHSC_02528	CP000253.1	2332088	2332339	+	252	85
gene-SAOUHSC_02529	CP000253.1	2332331	2333095	-	765	906
gene-SAOUHSC_02530	CP000253.1	2333257	2333697	+	441	1703
gene-SAOUHSC_02531	CP000253.1	2333690	2334901	+	1212	5764
gene-SAOUHSC_02532	CP000253.1	2335005	2335355	-	351	6629
gene-SAOUHSC_02533	CP000253.1	2335481	2335651	+	171	19
gene-SAOUHSC_02534	CP000253.1	2335708	2335851	-	144	204
gene-SAOUHSC_02535	CP000253.1	2335823	2335942	-	120	55
gene-SAOUHSC_02536	CP000253.1	2336046	2337068	-	1023	4669
gene-SAOUHSC_02537	CP000253.1	2337088	2337687	-	600	1295
gene-SAOUHSC_02538	CP000253.1	2337694	2337927	-	234	397
gene-SAOUHSC_02540	CP000253.1	2337933	2338379	-	447	1120
gene-SAOUHSC_02541	CP000253.1	2338393	2338878	-	486	1100
gene-SAOUHSC_02542	CP000253.1	2338875	2340134	-	1260	2436
gene-SAOUHSC_02543	CP000253.1	2340197	2340691	+	495	2365
gene-SAOUHSC_02544	CP000253.1	2340693	2341199	-	507	1022
gene-SAOUHSC_02545	CP000253.1	2341230	2342234	-	1005	1483
gene-SAOUHSC_02546	CP000253.1	2342404	2343009	-	606	1790
gene-SAOUHSC_02547	CP000253.1	2343010	2343681	-	672	1750
gene-SAOUHSC_02549	CP000253.1	2343695	2344477	-	783	1237
gene-SAOUHSC_02550	CP000253.1	2344767	2345564	+	798	3074
gene-SAOUHSC_02551	CP000253.1	2345736	2346506	-	771	2003
gene-SAOUHSC_02552	CP000253.1	2346578	2347132	-	555	591
gene-SAOUHSC_02553	CP000253.1	2347253	2348194	-	942	485
gene-SAOUHSC_02554	CP000253.1	2348593	2349501	-	909	7306
gene-SAOUHSC_02555	CP000253.1	2349715	2349891	-	177	552
gene-SAOUHSC_02556	CP000253.1	2350014	2350880	-	867	606
gene-SAOUHSC_02557	CP000253.1	2351097	2351987	-	891	1741
gene-SAOUHSC_02558	CP000253.1	2352262	2352564	+	303	209
gene-SAOUHSC_02559	CP000253.1	2352578	2352988	+	411	471
gene-SAOUHSC_02561	CP000253.1	2352985	2354700	+	1716	2857
gene-SAOUHSC_02562	CP000253.1	2354713	2355165	+	453	1019
gene-SAOUHSC_02563	CP000253.1	2355158	2355847	+	690	1342
gene-SAOUHSC_02564	CP000253.1	2355860	2356474	+	615	1913
gene-SAOUHSC_02565	CP000253.1	2356474	2357310	+	837	3194
gene-SAOUHSC_02566	CP000253.1	2357499	2357846	-	348	34595
gene-SAOUHSC_02567	CP000253.1	2358144	2358323	+	180	1
gene-SAOUHSC_02568	CP000253.1	2358274	2358600	-	327	3357
gene-SAOUHSC_02569	CP000253.1	2358664	2359407	-	744	1451
gene-SAOUHSC_02570	CP000253.1	2359433	2361388	-	1956	2649
gene-SAOUHSC_02571	CP000253.1	2361998	2362801	+	804	15211
gene-SAOUHSC_02572	CP000253.1	2362818	2363060	-	243	20304
gene-SAOUHSC_02573	CP000253.1	2363234	2364634	-	1401	1993
gene-SAOUHSC_02574	CP000253.1	2364729	2365811	-	1083	1970
gene-SAOUHSC_02575	CP000253.1	2366059	2366481	+	423	324
gene-SAOUHSC_02576	CP000253.1	2366718	2367218	+	501	1016
gene-SAOUHSC_A02445	CP000253.1	2367266	2367523	+	258	27
gene-SAOUHSC_02577	CP000253.1	2367580	2368533	+	954	5672
gene-SAOUHSC_02579	CP000253.1	2368625	2369749	-	1125	4037
gene-SAOUHSC_02580	CP000253.1	2370060	2370698	-	639	3905
gene-SAOUHSC_A02450	CP000253.1	2370858	2371091	-	234	127
gene-SAOUHSC_02581	CP000253.1	2371319	2371792	-	474	9187
gene-SAOUHSC_02582	CP000253.1	2371792	2374746	-	2955	40759
gene-SAOUHSC_02583	CP000253.1	2375348	2376271	-	924	13919
gene-SAOUHSC_02584	CP000253.1	2376428	2377225	-	798	1990
gene-SAOUHSC_02585	CP000253.1	2377610	2378302	+	693	3880
gene-SAOUHSC_02586	CP000253.1	2378658	2378972	+	315	246
gene-SAOUHSC_02587	CP000253.1	2378949	2379686	-	738	469
gene-SAOUHSC_02588	CP000253.1	2379510	2380064	+	555	50
gene-SAOUHSC_02589	CP000253.1	2380509	2381381	+	873	14717
gene-SAOUHSC_02590	CP000253.1	2381768	2383147	-	1380	8001
gene-SAOUHSC_02591	CP000253.1	2383427	2383783	+	357	650
gene-SAOUHSC_02592	CP000253.1	2383780	2383965	+	186	538
gene-SAOUHSC_02593	CP000253.1	2384061	2384252	-	192	255
gene-SAOUHSC_02594	CP000253.1	2384263	2384898	-	636	695
gene-SAOUHSC_02595	CP000253.1	2384973	2385890	-	918	230
gene-SAOUHSC_02596	CP000253.1	2386157	2386687	+	531	240
gene-SAOUHSC_02597	CP000253.1	2386753	2388357	-	1605	1959
gene-SAOUHSC_02599	CP000253.1	2388687	2389451	+	765	252
gene-SAOUHSC_02600	CP000253.1	2389509	2390015	-	507	2055
gene-SAOUHSC_02601	CP000253.1	2390182	2391393	-	1212	906
gene-SAOUHSC_02602	CP000253.1	2391278	2391637	+	360	102
gene-SAOUHSC_02603	CP000253.1	2391720	2392289	-	570	176
gene-SAOUHSC_02604	CP000253.1	2392776	2393657	-	882	5641
gene-SAOUHSC_02605	CP000253.1	2393768	2394889	-	1122	935
gene-SAOUHSC_02606	CP000253.1	2395166	2396404	-	1239	3042
gene-SAOUHSC_02607	CP000253.1	2396404	2398065	-	1662	2527
gene-SAOUHSC_02608	CP000253.1	2398225	2399109	+	885	366
gene-SAOUHSC_02609	CP000253.1	2399531	2399950	+	420	48
gene-SAOUHSC_02610	CP000253.1	2400206	2401141	-	936	5795
gene-SAOUHSC_02611	CP000253.1	2401431	2402690	+	1260	2804
gene-SAOUHSC_02612	CP000253.1	2402756	2403442	-	687	1214
gene-SAOUHSC_02613	CP000253.1	2403616	2404269	+	654	766
gene-SAOUHSC_A02483	CP000253.1	2404293	2404481	+	189	12
gene-SAOUHSC_02614	CP000253.1	2404505	2405524	-	1020	2441
gene-SAOUHSC_02615	CP000253.1	2405554	2405880	-	327	925
gene-SAOUHSC_02616	CP000253.1	2405929	2406114	-	186	5
gene-SAOUHSC_02618	CP000253.1	2406098	2407330	-	1233	1718
gene-SAOUHSC_02619	CP000253.1	2407323	2408222	-	900	392
gene-SAOUHSC_02620	CP000253.1	2408453	2409100	-	648	4904
gene-SAOUHSC_02621	CP000253.1	2409499	2410107	+	609	370
gene-SAOUHSC_02622	CP000253.1	2410444	2411652	+	1209	1127
gene-SAOUHSC_02623	CP000253.1	2411700	2412749	-	1050	5484
gene-SAOUHSC_02624	CP000253.1	2412780	2413727	-	948	1578
gene-SAOUHSC_02625	CP000253.1	2413824	2414315	+	492	901
gene-SAOUHSC_02626	CP000253.1	2414312	2414731	+	420	1139
gene-SAOUHSC_02627	CP000253.1	2414839	2415741	-	903	1884
gene-SAOUHSC_02628	CP000253.1	2415967	2416605	+	639	2770
gene-SAOUHSC_02629	CP000253.1	2416851	2418782	-	1932	14501
gene-SAOUHSC_02630	CP000253.1	2418795	2419442	-	648	5479
gene-SAOUHSC_02631	CP000253.1	2419563	2420114	+	552	469
gene-SAOUHSC_02632	CP000253.1	2420344	2420631	-	288	177
gene-SAOUHSC_02633	CP000253.1	2420613	2421551	-	939	324
gene-SAOUHSC_02634	CP000253.1	2421661	2421789	-	129	10
gene-SAOUHSC_02635	CP000253.1	2421820	2423202	-	1383	5982
gene-SAOUHSC_A02503	CP000253.1	2423112	2423381	+	270	47
gene-SAOUHSC_02636	CP000253.1	2423442	2423618	-	177	7120
gene-SAOUHSC_02637	CP000253.1	2423661	2423897	-	237	4714
gene-SAOUHSC_02638	CP000253.1	2424092	2425060	+	969	614
gene-SAOUHSC_A02505	CP000253.1	2425299	2425460	-	162	73
gene-SAOUHSC_02639	CP000253.1	2425635	2425991	+	357	17
gene-SAOUHSC_02640	CP000253.1	2426131	2426796	-	666	801
gene-SAOUHSC_02641	CP000253.1	2426796	2427851	-	1056	461
gene-SAOUHSC_02643	CP000253.1	2427987	2428661	+	675	679
gene-SAOUHSC_02644	CP000253.1	2428654	2430027	+	1374	3312
gene-SAOUHSC_02645	CP000253.1	2430190	2430633	+	444	1345
gene-SAOUHSC_02646	CP000253.1	2430630	2431085	+	456	2020
gene-SAOUHSC_02647	CP000253.1	2431151	2432629	-	1479	7553
gene-SAOUHSC_02648	CP000253.1	2433010	2434608	-	1599	11469
gene-SAOUHSC_02649	CP000253.1	2434925	2436598	+	1674	4163
gene-SAOUHSC_02650	CP000253.1	2436751	2437380	-	630	8167
gene-SAOUHSC_02651	CP000253.1	2437694	2438209	-	516	369
gene-SAOUHSC_02652	CP000253.1	2438502	2439404	+	903	1192
gene-SAOUHSC_02653	CP000253.1	2439450	2439785	-	336	227
gene-SAOUHSC_02654	CP000253.1	2439887	2440921	-	1035	705
gene-SAOUHSC_02655	CP000253.1	2440932	2441048	-	117	1
gene-SAOUHSC_02656	CP000253.1	2441153	2441584	-	432	1835
gene-SAOUHSC_02657	CP000253.1	2441636	2441728	+	93	42
gene-SAOUHSC_02658	CP000253.1	2441791	2443068	-	1278	1309
gene-SAOUHSC_02659	CP000253.1	2443229	2443852	+	624	18372
gene-SAOUHSC_02660	CP000253.1	2443898	2444842	+	945	26002
gene-SAOUHSC_02661	CP000253.1	2444928	2446178	-	1251	7522
gene-SAOUHSC_02662	CP000253.1	2446156	2446371	-	216	837
gene-SAOUHSC_02663	CP000253.1	2446357	2446938	+	582	649
gene-SAOUHSC_02664	CP000253.1	2448426	2450531	+	2106	4528
gene-SAOUHSC_02665	CP000253.1	2450602	2451024	+	423	6614
gene-SAOUHSC_02666	CP000253.1	2451289	2451645	+	357	868
gene-SAOUHSC_02667	CP000253.1	2452049	2453326	-	1278	19619
gene-SAOUHSC_02668	CP000253.1	2453508	2453873	-	366	289
gene-SAOUHSC_02669	CP000253.1	2454271	2454717	+	447	5005
gene-SAOUHSC_02670	CP000253.1	2454933	2455361	+	429	5030
gene-SAOUHSC_02671	CP000253.1	2455468	2456637	-	1170	970
gene-SAOUHSC_02672	CP000253.1	2457007	2457645	+	639	274
gene-SAOUHSC_02673	CP000253.1	2457715	2457921	+	207	86
gene-SAOUHSC_02674	CP000253.1	2457900	2458640	+	741	552
gene-SAOUHSC_02675	CP000253.1	2458898	2459500	-	603	2141
gene-SAOUHSC_02676	CP000253.1	2459574	2460608	-	1035	3797
gene-SAOUHSC_02677	CP000253.1	2460632	2461084	-	453	1626
gene-SAOUHSC_02678	CP000253.1	2461104	2461781	-	678	706
gene-SAOUHSC_02679	CP000253.1	2461774	2462364	-	591	159
gene-SAOUHSC_02680	CP000253.1	2462342	2463787	-	1446	529
gene-SAOUHSC_02681	CP000253.1	2463891	2467580	-	3690	807
gene-SAOUHSC_02682	CP000253.1	2467889	2468866	-	978	1326
gene-SAOUHSC_02683	CP000253.1	2468857	2469171	-	315	169
gene-SAOUHSC_02684	CP000253.1	2469175	2471580	-	2406	933
gene-SAOUHSC_02685	CP000253.1	2471646	2472377	-	732	116
gene-SAOUHSC_02686	CP000253.1	2472607	2473143	-	537	529
gene-SAOUHSC_02687	CP000253.1	2473376	2474200	-	825	1162
gene-SAOUHSC_02688	CP000253.1	2474417	2474599	-	183	9
gene-SAOUHSC_02689	CP000253.1	2474683	2475150	-	468	114
gene-SAOUHSC_02690	CP000253.1	2475336	2476886	-	1551	21138
gene-SAOUHSC_02691	CP000253.1	2477181	2477447	-	267	6662
gene-SAOUHSC_02692	CP000253.1	2477447	2477698	-	252	3401
gene-SAOUHSC_02693	CP000253.1	2477863	2477964	-	102	47
gene-SAOUHSC_02694	CP000253.1	2477971	2478570	-	600	2407
gene-SAOUHSC_02695	CP000253.1	2478589	2478939	-	351	697
gene-SAOUHSC_02696	CP000253.1	2479206	2480456	+	1251	2777
gene-SAOUHSC_02697	CP000253.1	2480553	2481284	-	732	45228
gene-SAOUHSC_02698	CP000253.1	2481281	2482000	-	720	22546
gene-SAOUHSC_02699	CP000253.1	2481981	2482760	-	780	18423
gene-SAOUHSC_02700	CP000253.1	2482881	2484239	-	1359	4761
gene-SAOUHSC_02701	CP000253.1	2484250	2484393	-	144	95
gene-SAOUHSC_02702	CP000253.1	2484494	2484598	+	105	4663
gene-SAOUHSC_02703	CP000253.1	2484752	2485438	-	687	7710
gene-SAOUHSC_02704	CP000253.1	2485765	2486631	-	867	2760
gene-SAOUHSC_02705	CP000253.1	2487184	2487288	-	105	14
gene-SAOUHSC_02706	CP000253.1	2487383	2488693	+	1311	26037
gene-SAOUHSC_02707	CP000253.1	2488633	2488815	-	183	56
gene-SAOUHSC_02708	CP000253.1	2489229	2490158	+	930	5783
gene-SAOUHSC_02709	CP000253.1	2490726	2491673	+	948	12269
gene-SAOUHSC_02710	CP000253.1	2491675	2492652	+	978	14349
gene-SAOUHSC_02711	CP000253.1	2492704	2493171	-	468	155
gene-SAOUHSC_02712	CP000253.1	2493182	2493874	-	693	376
gene-SAOUHSC_02713	CP000253.1	2493885	2495000	-	1116	366
gene-SAOUHSC_02714	CP000253.1	2494978	2495985	-	1008	280
gene-SAOUHSC_02715	CP000253.1	2495987	2497345	-	1359	225
gene-SAOUHSC_02716	CP000253.1	2497323	2498009	-	687	77
gene-SAOUHSC_A02577	CP000253.1	2498063	2498230	-	168	2
gene-SAOUHSC_02717	CP000253.1	2498230	2498373	-	144	3
gene-SAOUHSC_02718	CP000253.1	2498461	2500194	-	1734	747
gene-SAOUHSC_02719	CP000253.1	2500219	2501982	-	1764	281
gene-SAOUHSC_02720	CP000253.1	2502476	2502583	-	108	0
gene-SAOUHSC_02721	CP000253.1	2502610	2502717	-	108	6484
gene-SAOUHSC_02722	CP000253.1	2502851	2503237	-	387	895
gene-SAOUHSC_02723	CP000253.1	2503505	2504647	+	1143	19755
gene-SAOUHSC_02724	CP000253.1	2504707	2505366	+	660	40724
gene-SAOUHSC_02725	CP000253.1	2505548	2506759	+	1212	4076
gene-SAOUHSC_02726	CP000253.1	2506882	2507355	-	474	240
gene-SAOUHSC_02727	CP000253.1	2507555	2508124	+	570	2341
gene-SAOUHSC_02728	CP000253.1	2508187	2508993	-	807	716
gene-SAOUHSC_02729	CP000253.1	2509280	2510689	+	1410	1695
gene-SAOUHSC_02731	CP000253.1	2510827	2512905	+	2079	5952
gene-SAOUHSC_02732	CP000253.1	2512984	2513085	-	102	1
gene-SAOUHSC_02733	CP000253.1	2513045	2514874	-	1830	8401
gene-SAOUHSC_02734	CP000253.1	2514968	2515072	-	105	2
gene-SAOUHSC_02736	CP000253.1	2515106	2516602	+	1497	3720
gene-SAOUHSC_02737	CP000253.1	2516694	2517545	-	852	1986
gene-SAOUHSC_02738	CP000253.1	2517701	2517898	+	198	31
gene-SAOUHSC_02739	CP000253.1	2517867	2518802	-	936	941
gene-SAOUHSC_02740	CP000253.1	2519028	2520428	-	1401	1683
gene-SAOUHSC_02741	CP000253.1	2520722	2521417	-	696	2102
gene-SAOUHSC_02742	CP000253.1	2521417	2522358	-	942	1940
gene-SAOUHSC_02743	CP000253.1	2522375	2523010	-	636	703
gene-SAOUHSC_02744	CP000253.1	2523007	2524233	-	1227	951
gene-SAOUHSC_02745	CP000253.1	2524560	2524679	-	120	7
gene-SAOUHSC_02746	CP000253.1	2524759	2524899	-	141	18
gene-SAOUHSC_02747	CP000253.1	2524903	2525502	-	600	3078
gene-SAOUHSC_02750	CP000253.1	2525682	2527319	+	1638	6022
gene-SAOUHSC_02751	CP000253.1	2527927	2529279	+	1353	4432
gene-SAOUHSC_02752	CP000253.1	2529341	2530468	-	1128	7194
gene-SAOUHSC_02753	CP000253.1	2530924	2531700	-	777	2302
gene-SAOUHSC_02754	CP000253.1	2531693	2532355	-	663	893
gene-SAOUHSC_02755	CP000253.1	2532603	2533679	-	1077	6240
gene-SAOUHSC_02756	CP000253.1	2534034	2534300	-	267	6003
gene-SAOUHSC_02757	CP000253.1	2534300	2534557	-	258	7036
gene-SAOUHSC_02758	CP000253.1	2534663	2534857	-	195	49
gene-SAOUHSC_02759	CP000253.1	2534916	2535371	+	456	2691
gene-SAOUHSC_02760	CP000253.1	2535539	2537116	-	1578	1571
gene-SAOUHSC_02761	CP000253.1	2537311	2538060	+	750	529
gene-SAOUHSC_02762	CP000253.1	2538284	2539477	-	1194	4781
gene-SAOUHSC_02763	CP000253.1	2539489	2540238	-	750	1623
gene-SAOUHSC_02764	CP000253.1	2540231	2541046	-	816	1096
gene-SAOUHSC_02765	CP000253.1	2541043	2541912	-	870	590
gene-SAOUHSC_02766	CP000253.1	2541909	2542844	-	936	2597
gene-SAOUHSC_02767	CP000253.1	2542857	2544455	-	1599	8351
gene-SAOUHSC_02768	CP000253.1	2544598	2545812	-	1215	2624
gene-SAOUHSC_02769	CP000253.1	2545892	2546710	-	819	2656
gene-SAOUHSC_02770	CP000253.1	2546721	2547542	-	822	2862
gene-SAOUHSC_02771	CP000253.1	2548409	2548774	-	366	403
gene-SAOUHSC_02772	CP000253.1	2549037	2549675	-	639	2694
gene-SAOUHSC_02773	CP000253.1	2550088	2551626	+	1539	2536
gene-SAOUHSC_02774	CP000253.1	2551738	2552160	-	423	2788
gene-SAOUHSC_02775	CP000253.1	2552612	2553031	-	420	453
gene-SAOUHSC_02776	CP000253.1	2553049	2553468	-	420	112
gene-SAOUHSC_A02635	CP000253.1	2553422	2553643	+	222	21
gene-SAOUHSC_02777	CP000253.1	2553735	2554157	-	423	247
gene-SAOUHSC_02778	CP000253.1	2554408	2555103	-	696	458
gene-SAOUHSC_02779	CP000253.1	2555392	2555673	+	282	877
gene-SAOUHSC_02780	CP000253.1	2555609	2555794	+	186	138
gene-SAOUHSC_02781	CP000253.1	2555933	2556124	-	192	2524
gene-SAOUHSC_02782	CP000253.1	2556559	2556681	+	123	31
gene-SAOUHSC_02783	CP000253.1	2556685	2557479	-	795	400
gene-SAOUHSC_02784	CP000253.1	2558015	2558302	-	288	117
gene-SAOUHSC_02785	CP000253.1	2558305	2558631	-	327	134
gene-SAOUHSC_02786	CP000253.1	2558631	2558924	-	294	54
gene-SAOUHSC_02787	CP000253.1	2558843	2559955	-	1113	325
gene-SAOUHSC_02788	CP000253.1	2559952	2560737	-	786	272
gene-SAOUHSC_02789	CP000253.1	2560849	2561550	-	702	227
gene-SAOUHSC_02790	CP000253.1	2561928	2564789	-	2862	2416
gene-SAOUHSC_02791	CP000253.1	2564791	2565183	-	393	139
gene-SAOUHSC_02793	CP000253.1	2565300	2567108	+	1809	1376
gene-SAOUHSC_02794	CP000253.1	2567392	2567658	+	267	223
gene-SAOUHSC_02795	CP000253.1	2567802	2568110	+	309	82
gene-SAOUHSC_02796	CP000253.1	2568218	2568451	-	234	13
gene-SAOUHSC_02797	CP000253.1	2568432	2569625	-	1194	441
gene-SAOUHSC_02798	CP000253.1	2570009	2574892	-	4884	4250
gene-SAOUHSC_02799	CP000253.1	2575197	2575517	-	321	17
gene-SAOUHSC_02800	CP000253.1	2575879	2576622	+	744	14
gene-SAOUHSC_02801	CP000253.1	2576833	2577615	-	783	1542
gene-SAOUHSC_02802	CP000253.1	2577879	2580632	-	2754	14487
gene-SAOUHSC_02803	CP000253.1	2581383	2584355	-	2973	10632
gene-SAOUHSC_02804	CP000253.1	2584423	2584524	-	102	3
gene-SAOUHSC_02805	CP000253.1	2584573	2584875	-	303	4
gene-SAOUHSC_02806	CP000253.1	2584907	2586265	-	1359	5389
gene-SAOUHSC_02808	CP000253.1	2586382	2587935	-	1554	2982
gene-SAOUHSC_02809	CP000253.1	2587959	2588639	-	681	1570
gene-SAOUHSC_02810	CP000253.1	2588793	2589557	-	765	3413
gene-SAOUHSC_02811	CP000253.1	2589722	2590414	-	693	899
