# Program:featureCounts v1.4.6-p3; Command:"/usr/local/bin/subread-1.4.6-p3-Linux-x86_64/bin/featureCounts" "-p" "-t" "gene" "-g" "ID" "-T" "16" "-s" "1" "-a" "results/counts/gencode.gff" "-o" "results/counts/SRR10379724.txt" "results/mapping/SRR10379724_aligned.bam" 
Geneid	Chr	Start	End	Strand	Length	results/mapping/SRR10379724_aligned.bam
gene-SAOUHSC_R00010	CP000253.1	2239418	2242340	-	2923	5815
gene-SAOUHSC_T00029	CP000253.1	2242631	2242707	-	77	502
gene-SAOUHSC_R0005	CP000253.1	2242800	2244356	-	1557	1578
gene-SAOUHSC_02416	CP000253.1	2244539	2244724	-	186	8
gene-SAOUHSC_02417	CP000253.1	2244932	2245819	-	888	5538
gene-SAOUHSC_02418	CP000253.1	2246027	2247469	-	1443	4401
gene-SAOUHSC_02419	CP000253.1	2247791	2248264	-	474	1223
gene-SAOUHSC_02420	CP000253.1	2248363	2249706	-	1344	1649
gene-SAOUHSC_02422	CP000253.1	2249883	2250566	-	684	3886
gene-SAOUHSC_02423	CP000253.1	2250585	2251772	-	1188	10365
gene-SAOUHSC_02424	CP000253.1	2251816	2252331	-	516	3952
gene-SAOUHSC_02425	CP000253.1	2252508	2252768	+	261	20914
gene-SAOUHSC_02426	CP000253.1	2252900	2254093	-	1194	680
gene-SAOUHSC_02427	CP000253.1	2254506	2255474	-	969	1007
gene-SAOUHSC_02428	CP000253.1	2255471	2256502	-	1032	816
gene-SAOUHSC_02430	CP000253.1	2256514	2257497	-	984	3157
gene-SAOUHSC_02432	CP000253.1	2257663	2257788	+	126	4
gene-SAOUHSC_02433	CP000253.1	2257889	2258959	-	1071	2011
gene-SAOUHSC_02434	CP000253.1	2258966	2260723	-	1758	4764
gene-SAOUHSC_02435	CP000253.1	2260710	2261903	-	1194	303
gene-SAOUHSC_02436	CP000253.1	2262005	2263981	+	1977	2096
gene-SAOUHSC_02437	CP000253.1	2264437	2265237	+	801	20
gene-SAOUHSC_02438	CP000253.1	2265255	2265554	+	300	16
gene-SAOUHSC_02440	CP000253.1	2265717	2266061	+	345	11
gene-SAOUHSC_02441	CP000253.1	2266097	2266606	-	510	384398
gene-SAOUHSC_02442	CP000253.1	2266669	2266908	-	240	71125
gene-SAOUHSC_02443	CP000253.1	2266921	2267457	-	537	180618
gene-SAOUHSC_02444	CP000253.1	2267632	2269194	-	1563	45728
gene-SAOUHSC_02445	CP000253.1	2269501	2270502	-	1002	1534
gene-SAOUHSC_02447	CP000253.1	2270736	2271737	-	1002	5762
gene-SAOUHSC_02448	CP000253.1	2272020	2272904	-	885	2157
gene-SAOUHSC_02449	CP000253.1	2273155	2274567	-	1413	478
gene-SAOUHSC_02450	CP000253.1	2274585	2276297	-	1713	205
gene-SAOUHSC_02451	CP000253.1	2276303	2276614	-	312	14
gene-SAOUHSC_02452	CP000253.1	2276636	2277616	-	981	40
gene-SAOUHSC_02453	CP000253.1	2277620	2278552	-	933	37
gene-SAOUHSC_02454	CP000253.1	2278565	2279080	-	516	23
gene-SAOUHSC_02455	CP000253.1	2279096	2279524	-	429	14
gene-SAOUHSC_02456	CP000253.1	2279892	2280683	-	792	2295
gene-SAOUHSC_02457	CP000253.1	2280889	2281629	+	741	1222
gene-SAOUHSC_A02331	CP000253.1	2281666	2281827	+	162	6
gene-SAOUHSC_02458	CP000253.1	2281920	2282528	-	609	205
gene-SAOUHSC_02459	CP000253.1	2282790	2282915	-	126	85
gene-SAOUHSC_02460	CP000253.1	2283135	2283983	-	849	2961
gene-SAOUHSC_02461	CP000253.1	2284053	2284469	-	417	924
gene-SAOUHSC_02462	CP000253.1	2284713	2284880	+	168	10
gene-SAOUHSC_02463	CP000253.1	2284877	2287300	+	2424	818
gene-SAOUHSC_02464	CP000253.1	2287360	2288214	-	855	1061
gene-SAOUHSC_02465	CP000253.1	2288425	2289240	-	816	885
gene-SAOUHSC_02466	CP000253.1	2289534	2289959	+	426	7815
gene-SAOUHSC_02467	CP000253.1	2290323	2291027	-	705	689
gene-SAOUHSC_02468	CP000253.1	2291064	2292728	-	1665	1127
gene-SAOUHSC_02469	CP000253.1	2292961	2293200	+	240	23
gene-SAOUHSC_02470	CP000253.1	2293182	2293364	-	183	591
gene-SAOUHSC_02471	CP000253.1	2293918	2295324	-	1407	1355
gene-SAOUHSC_02472	CP000253.1	2295453	2296589	-	1137	2049
gene-SAOUHSC_02473	CP000253.1	2296590	2296682	-	93	0
gene-SAOUHSC_02474	CP000253.1	2296639	2297334	-	696	2052
gene-SAOUHSC_02475	CP000253.1	2297395	2297688	-	294	458
gene-SAOUHSC_02476	CP000253.1	2297685	2298782	-	1098	408
gene-SAOUHSC_A02350	CP000253.1	2298943	2299110	+	168	0
gene-SAOUHSC_02477	CP000253.1	2299327	2299725	-	399	32440
gene-SAOUHSC_02478	CP000253.1	2299739	2300176	-	438	20997
gene-SAOUHSC_02480	CP000253.1	2300416	2301219	-	804	3146
gene-SAOUHSC_02481	CP000253.1	2301224	2302030	-	807	2103
gene-SAOUHSC_02482	CP000253.1	2302020	2302880	-	861	3639
gene-SAOUHSC_02483	CP000253.1	2302877	2303686	-	810	3042
gene-SAOUHSC_02484	CP000253.1	2304224	2304592	-	369	19266
gene-SAOUHSC_02485	CP000253.1	2304609	2305553	-	945	68480
gene-SAOUHSC_02486	CP000253.1	2305628	2306017	-	390	22716
gene-SAOUHSC_02487	CP000253.1	2306041	2306406	-	366	22970
gene-SAOUHSC_02488	CP000253.1	2306429	2306542	-	114	10204
gene-SAOUHSC_02489	CP000253.1	2306574	2306792	-	219	13411
gene-SAOUHSC_02490	CP000253.1	2306985	2307632	-	648	52906
gene-SAOUHSC_02491	CP000253.1	2307649	2308941	-	1293	87971
gene-SAOUHSC_02492	CP000253.1	2308941	2309381	-	441	29359
gene-SAOUHSC_02493	CP000253.1	2309398	2309577	-	180	15507
gene-SAOUHSC_02494	CP000253.1	2309594	2310094	-	501	39401
gene-SAOUHSC_02495	CP000253.1	2310115	2310474	-	360	28472
gene-SAOUHSC_02496	CP000253.1	2310505	2311041	-	537	29787
gene-SAOUHSC_02498	CP000253.1	2311066	2311464	-	399	27340
gene-SAOUHSC_02499	CP000253.1	2311496	2311666	-	171	14132
gene-SAOUHSC_02500	CP000253.1	2311704	2312243	-	540	32516
gene-SAOUHSC_02501	CP000253.1	2312270	2312587	-	318	25392
gene-SAOUHSC_02502	CP000253.1	2312623	2312991	-	369	25892
gene-SAOUHSC_02503	CP000253.1	2313023	2313286	-	264	18465
gene-SAOUHSC_02504	CP000253.1	2313310	2313519	-	210	9286
gene-SAOUHSC_02505	CP000253.1	2313509	2313943	-	435	25619
gene-SAOUHSC_02506	CP000253.1	2313946	2314599	-	654	38822
gene-SAOUHSC_02507	CP000253.1	2314623	2314976	-	354	16419
gene-SAOUHSC_02508	CP000253.1	2315005	2315283	-	279	23847
gene-SAOUHSC_02509	CP000253.1	2315350	2316183	-	834	77409
gene-SAOUHSC_02510	CP000253.1	2316216	2316491	-	276	14553
gene-SAOUHSC_02511	CP000253.1	2316491	2317114	-	624	33081
gene-SAOUHSC_02512	CP000253.1	2317141	2317803	-	663	38252
gene-SAOUHSC_02515	CP000253.1	2318496	2318885	+	390	1115
gene-SAOUHSC_02516	CP000253.1	2319077	2320255	-	1179	7273
gene-SAOUHSC_02517	CP000253.1	2320524	2322659	-	2136	4490
gene-SAOUHSC_02518	CP000253.1	2322685	2322780	-	96	7
gene-SAOUHSC_02519	CP000253.1	2322846	2323733	+	888	1804
gene-SAOUHSC_02520	CP000253.1	2323914	2324777	+	864	4555
gene-SAOUHSC_02521	CP000253.1	2324894	2325025	-	132	5
gene-SAOUHSC_02522	CP000253.1	2325196	2326086	-	891	1028
gene-SAOUHSC_02523	CP000253.1	2326237	2326401	+	165	378
gene-SAOUHSC_02524	CP000253.1	2326646	2326963	+	318	1803
gene-SAOUHSC_02525	CP000253.1	2327150	2330317	-	3168	10429
gene-SAOUHSC_02527	CP000253.1	2330434	2331699	-	1266	6668
gene-SAOUHSC_02528	CP000253.1	2332088	2332339	+	252	368
gene-SAOUHSC_02529	CP000253.1	2332331	2333095	-	765	1607
gene-SAOUHSC_02530	CP000253.1	2333257	2333697	+	441	137
gene-SAOUHSC_02531	CP000253.1	2333690	2334901	+	1212	333
gene-SAOUHSC_02532	CP000253.1	2335005	2335355	-	351	657
gene-SAOUHSC_02533	CP000253.1	2335481	2335651	+	171	2
gene-SAOUHSC_02534	CP000253.1	2335708	2335851	-	144	130
gene-SAOUHSC_02535	CP000253.1	2335823	2335942	-	120	42
gene-SAOUHSC_02536	CP000253.1	2336046	2337068	-	1023	4618
gene-SAOUHSC_02537	CP000253.1	2337088	2337687	-	600	1645
gene-SAOUHSC_02538	CP000253.1	2337694	2337927	-	234	346
gene-SAOUHSC_02540	CP000253.1	2337933	2338379	-	447	1041
gene-SAOUHSC_02541	CP000253.1	2338393	2338878	-	486	855
gene-SAOUHSC_02542	CP000253.1	2338875	2340134	-	1260	1723
gene-SAOUHSC_02543	CP000253.1	2340197	2340691	+	495	2609
gene-SAOUHSC_02544	CP000253.1	2340693	2341199	-	507	765
gene-SAOUHSC_02545	CP000253.1	2341230	2342234	-	1005	1524
gene-SAOUHSC_02546	CP000253.1	2342404	2343009	-	606	1166
gene-SAOUHSC_02547	CP000253.1	2343010	2343681	-	672	1580
gene-SAOUHSC_02549	CP000253.1	2343695	2344477	-	783	1551
gene-SAOUHSC_02550	CP000253.1	2344767	2345564	+	798	2518
gene-SAOUHSC_02551	CP000253.1	2345736	2346506	-	771	846
gene-SAOUHSC_02552	CP000253.1	2346578	2347132	-	555	404
gene-SAOUHSC_02553	CP000253.1	2347253	2348194	-	942	470
gene-SAOUHSC_02554	CP000253.1	2348593	2349501	-	909	5639
gene-SAOUHSC_02555	CP000253.1	2349715	2349891	-	177	244
gene-SAOUHSC_02556	CP000253.1	2350014	2350880	-	867	439
gene-SAOUHSC_02557	CP000253.1	2351097	2351987	-	891	243
gene-SAOUHSC_02558	CP000253.1	2352262	2352564	+	303	12
gene-SAOUHSC_02559	CP000253.1	2352578	2352988	+	411	30
gene-SAOUHSC_02561	CP000253.1	2352985	2354700	+	1716	402
gene-SAOUHSC_02562	CP000253.1	2354713	2355165	+	453	193
gene-SAOUHSC_02563	CP000253.1	2355158	2355847	+	690	235
gene-SAOUHSC_02564	CP000253.1	2355860	2356474	+	615	399
gene-SAOUHSC_02565	CP000253.1	2356474	2357310	+	837	563
gene-SAOUHSC_02566	CP000253.1	2357499	2357846	-	348	16987
gene-SAOUHSC_02567	CP000253.1	2358144	2358323	+	180	1
gene-SAOUHSC_02568	CP000253.1	2358274	2358600	-	327	3069
gene-SAOUHSC_02569	CP000253.1	2358664	2359407	-	744	2383
gene-SAOUHSC_02570	CP000253.1	2359433	2361388	-	1956	7402
gene-SAOUHSC_02571	CP000253.1	2361998	2362801	+	804	2564
gene-SAOUHSC_02572	CP000253.1	2362818	2363060	-	243	49508
gene-SAOUHSC_02573	CP000253.1	2363234	2364634	-	1401	12833
gene-SAOUHSC_02574	CP000253.1	2364729	2365811	-	1083	12166
gene-SAOUHSC_02575	CP000253.1	2366059	2366481	+	423	1417
gene-SAOUHSC_02576	CP000253.1	2366718	2367218	+	501	1221
gene-SAOUHSC_A02445	CP000253.1	2367266	2367523	+	258	31
gene-SAOUHSC_02577	CP000253.1	2367580	2368533	+	954	10438
gene-SAOUHSC_02579	CP000253.1	2368625	2369749	-	1125	2586
gene-SAOUHSC_02580	CP000253.1	2370060	2370698	-	639	4624
gene-SAOUHSC_A02450	CP000253.1	2370858	2371091	-	234	375
gene-SAOUHSC_02581	CP000253.1	2371319	2371792	-	474	13113
gene-SAOUHSC_02582	CP000253.1	2371792	2374746	-	2955	64567
gene-SAOUHSC_02583	CP000253.1	2375348	2376271	-	924	6142
gene-SAOUHSC_02584	CP000253.1	2376428	2377225	-	798	2543
gene-SAOUHSC_02585	CP000253.1	2377610	2378302	+	693	3381
gene-SAOUHSC_02586	CP000253.1	2378658	2378972	+	315	79
gene-SAOUHSC_02587	CP000253.1	2378949	2379686	-	738	1188
gene-SAOUHSC_02588	CP000253.1	2379510	2380064	+	555	32
gene-SAOUHSC_02589	CP000253.1	2380509	2381381	+	873	7794
gene-SAOUHSC_02590	CP000253.1	2381768	2383147	-	1380	15797
gene-SAOUHSC_02591	CP000253.1	2383427	2383783	+	357	1135
gene-SAOUHSC_02592	CP000253.1	2383780	2383965	+	186	953
gene-SAOUHSC_02593	CP000253.1	2384061	2384252	-	192	873
gene-SAOUHSC_02594	CP000253.1	2384263	2384898	-	636	2453
gene-SAOUHSC_02595	CP000253.1	2384973	2385890	-	918	2757
gene-SAOUHSC_02596	CP000253.1	2386157	2386687	+	531	420
gene-SAOUHSC_02597	CP000253.1	2386753	2388357	-	1605	3463
gene-SAOUHSC_02599	CP000253.1	2388687	2389451	+	765	726
gene-SAOUHSC_02600	CP000253.1	2389509	2390015	-	507	3352
gene-SAOUHSC_02601	CP000253.1	2390182	2391393	-	1212	2777
gene-SAOUHSC_02602	CP000253.1	2391278	2391637	+	360	24
gene-SAOUHSC_02603	CP000253.1	2391720	2392289	-	570	669
gene-SAOUHSC_02604	CP000253.1	2392776	2393657	-	882	19990
gene-SAOUHSC_02605	CP000253.1	2393768	2394889	-	1122	1685
gene-SAOUHSC_02606	CP000253.1	2395166	2396404	-	1239	848
gene-SAOUHSC_02607	CP000253.1	2396404	2398065	-	1662	515
gene-SAOUHSC_02608	CP000253.1	2398225	2399109	+	885	431
gene-SAOUHSC_02609	CP000253.1	2399531	2399950	+	420	38
gene-SAOUHSC_02610	CP000253.1	2400206	2401141	-	936	14069
gene-SAOUHSC_02611	CP000253.1	2401431	2402690	+	1260	4379
gene-SAOUHSC_02612	CP000253.1	2402756	2403442	-	687	2501
gene-SAOUHSC_02613	CP000253.1	2403616	2404269	+	654	1697
gene-SAOUHSC_A02483	CP000253.1	2404293	2404481	+	189	29
gene-SAOUHSC_02614	CP000253.1	2404505	2405524	-	1020	3152
gene-SAOUHSC_02615	CP000253.1	2405554	2405880	-	327	1638
gene-SAOUHSC_02616	CP000253.1	2405929	2406114	-	186	14
gene-SAOUHSC_02618	CP000253.1	2406098	2407330	-	1233	848
gene-SAOUHSC_02619	CP000253.1	2407323	2408222	-	900	198
gene-SAOUHSC_02620	CP000253.1	2408453	2409100	-	648	569
gene-SAOUHSC_02621	CP000253.1	2409499	2410107	+	609	338
gene-SAOUHSC_02622	CP000253.1	2410444	2411652	+	1209	699
gene-SAOUHSC_02623	CP000253.1	2411700	2412749	-	1050	4737
gene-SAOUHSC_02624	CP000253.1	2412780	2413727	-	948	2070
gene-SAOUHSC_02625	CP000253.1	2413824	2414315	+	492	1390
gene-SAOUHSC_02626	CP000253.1	2414312	2414731	+	420	2128
gene-SAOUHSC_02627	CP000253.1	2414839	2415741	-	903	3360
gene-SAOUHSC_02628	CP000253.1	2415967	2416605	+	639	3102
gene-SAOUHSC_02629	CP000253.1	2416851	2418782	-	1932	23608
gene-SAOUHSC_02630	CP000253.1	2418795	2419442	-	648	8313
gene-SAOUHSC_02631	CP000253.1	2419563	2420114	+	552	1099
gene-SAOUHSC_02632	CP000253.1	2420344	2420631	-	288	367
gene-SAOUHSC_02633	CP000253.1	2420613	2421551	-	939	916
gene-SAOUHSC_02634	CP000253.1	2421661	2421789	-	129	5
gene-SAOUHSC_02635	CP000253.1	2421820	2423202	-	1383	3104
gene-SAOUHSC_A02503	CP000253.1	2423112	2423381	+	270	32
gene-SAOUHSC_02636	CP000253.1	2423442	2423618	-	177	4979
gene-SAOUHSC_02637	CP000253.1	2423661	2423897	-	237	4174
gene-SAOUHSC_02638	CP000253.1	2424092	2425060	+	969	2051
gene-SAOUHSC_A02505	CP000253.1	2425299	2425460	-	162	54
gene-SAOUHSC_02639	CP000253.1	2425635	2425991	+	357	78
gene-SAOUHSC_02640	CP000253.1	2426131	2426796	-	666	176
gene-SAOUHSC_02641	CP000253.1	2426796	2427851	-	1056	119
gene-SAOUHSC_02643	CP000253.1	2427987	2428661	+	675	674
gene-SAOUHSC_02644	CP000253.1	2428654	2430027	+	1374	1874
gene-SAOUHSC_02645	CP000253.1	2430190	2430633	+	444	27546
gene-SAOUHSC_02646	CP000253.1	2430630	2431085	+	456	28312
gene-SAOUHSC_02647	CP000253.1	2431151	2432629	-	1479	4633
gene-SAOUHSC_02648	CP000253.1	2433010	2434608	-	1599	27673
gene-SAOUHSC_02649	CP000253.1	2434925	2436598	+	1674	3495
gene-SAOUHSC_02650	CP000253.1	2436751	2437380	-	630	22626
gene-SAOUHSC_02651	CP000253.1	2437694	2438209	-	516	900
gene-SAOUHSC_02652	CP000253.1	2438502	2439404	+	903	1713
gene-SAOUHSC_02653	CP000253.1	2439450	2439785	-	336	235
gene-SAOUHSC_02654	CP000253.1	2439887	2440921	-	1035	655
gene-SAOUHSC_02655	CP000253.1	2440932	2441048	-	117	1
gene-SAOUHSC_02656	CP000253.1	2441153	2441584	-	432	1847
gene-SAOUHSC_02657	CP000253.1	2441636	2441728	+	93	14
gene-SAOUHSC_02658	CP000253.1	2441791	2443068	-	1278	1132
gene-SAOUHSC_02659	CP000253.1	2443229	2443852	+	624	3041
gene-SAOUHSC_02660	CP000253.1	2443898	2444842	+	945	4322
gene-SAOUHSC_02661	CP000253.1	2444928	2446178	-	1251	548
gene-SAOUHSC_02662	CP000253.1	2446156	2446371	-	216	53
gene-SAOUHSC_02663	CP000253.1	2446357	2446938	+	582	1686
gene-SAOUHSC_02664	CP000253.1	2448426	2450531	+	2106	3755
gene-SAOUHSC_02665	CP000253.1	2450602	2451024	+	423	15167
gene-SAOUHSC_02666	CP000253.1	2451289	2451645	+	357	2098
gene-SAOUHSC_02667	CP000253.1	2452049	2453326	-	1278	16614
gene-SAOUHSC_02668	CP000253.1	2453508	2453873	-	366	1172
gene-SAOUHSC_02669	CP000253.1	2454271	2454717	+	447	7378
gene-SAOUHSC_02670	CP000253.1	2454933	2455361	+	429	3391
gene-SAOUHSC_02671	CP000253.1	2455468	2456637	-	1170	1241
gene-SAOUHSC_02672	CP000253.1	2457007	2457645	+	639	148
gene-SAOUHSC_02673	CP000253.1	2457715	2457921	+	207	39
gene-SAOUHSC_02674	CP000253.1	2457900	2458640	+	741	286
gene-SAOUHSC_02675	CP000253.1	2458898	2459500	-	603	1424
gene-SAOUHSC_02676	CP000253.1	2459574	2460608	-	1035	3448
gene-SAOUHSC_02677	CP000253.1	2460632	2461084	-	453	1959
gene-SAOUHSC_02678	CP000253.1	2461104	2461781	-	678	1128
gene-SAOUHSC_02679	CP000253.1	2461774	2462364	-	591	410
gene-SAOUHSC_02680	CP000253.1	2462342	2463787	-	1446	1553
gene-SAOUHSC_02681	CP000253.1	2463891	2467580	-	3690	2063
gene-SAOUHSC_02682	CP000253.1	2467889	2468866	-	978	1560
gene-SAOUHSC_02683	CP000253.1	2468857	2469171	-	315	299
gene-SAOUHSC_02684	CP000253.1	2469175	2471580	-	2406	1307
gene-SAOUHSC_02685	CP000253.1	2471646	2472377	-	732	88
gene-SAOUHSC_02686	CP000253.1	2472607	2473143	-	537	612
gene-SAOUHSC_02687	CP000253.1	2473376	2474200	-	825	3692
gene-SAOUHSC_02688	CP000253.1	2474417	2474599	-	183	54
gene-SAOUHSC_02689	CP000253.1	2474683	2475150	-	468	471
gene-SAOUHSC_02690	CP000253.1	2475336	2476886	-	1551	2456
gene-SAOUHSC_02691	CP000253.1	2477181	2477447	-	267	1983
gene-SAOUHSC_02692	CP000253.1	2477447	2477698	-	252	1013
gene-SAOUHSC_02693	CP000253.1	2477863	2477964	-	102	39
gene-SAOUHSC_02694	CP000253.1	2477971	2478570	-	600	2758
gene-SAOUHSC_02695	CP000253.1	2478589	2478939	-	351	1137
gene-SAOUHSC_02696	CP000253.1	2479206	2480456	+	1251	525
gene-SAOUHSC_02697	CP000253.1	2480553	2481284	-	732	9198
gene-SAOUHSC_02698	CP000253.1	2481281	2482000	-	720	5775
gene-SAOUHSC_02699	CP000253.1	2481981	2482760	-	780	4625
gene-SAOUHSC_02700	CP000253.1	2482881	2484239	-	1359	6328
gene-SAOUHSC_02701	CP000253.1	2484250	2484393	-	144	99
gene-SAOUHSC_02702	CP000253.1	2484494	2484598	+	105	131
gene-SAOUHSC_02703	CP000253.1	2484752	2485438	-	687	14604
gene-SAOUHSC_02704	CP000253.1	2485765	2486631	-	867	2224
gene-SAOUHSC_02705	CP000253.1	2487184	2487288	-	105	37
gene-SAOUHSC_02706	CP000253.1	2487383	2488693	+	1311	31690
gene-SAOUHSC_02707	CP000253.1	2488633	2488815	-	183	28
gene-SAOUHSC_02708	CP000253.1	2489229	2490158	+	930	12928
gene-SAOUHSC_02709	CP000253.1	2490726	2491673	+	948	15147
gene-SAOUHSC_02710	CP000253.1	2491675	2492652	+	978	12064
gene-SAOUHSC_02711	CP000253.1	2492704	2493171	-	468	72
gene-SAOUHSC_02712	CP000253.1	2493182	2493874	-	693	239
gene-SAOUHSC_02713	CP000253.1	2493885	2495000	-	1116	291
gene-SAOUHSC_02714	CP000253.1	2494978	2495985	-	1008	189
gene-SAOUHSC_02715	CP000253.1	2495987	2497345	-	1359	81
gene-SAOUHSC_02716	CP000253.1	2497323	2498009	-	687	29
gene-SAOUHSC_A02577	CP000253.1	2498063	2498230	-	168	4
gene-SAOUHSC_02717	CP000253.1	2498230	2498373	-	144	0
gene-SAOUHSC_02718	CP000253.1	2498461	2500194	-	1734	224
gene-SAOUHSC_02719	CP000253.1	2500219	2501982	-	1764	141
gene-SAOUHSC_02720	CP000253.1	2502476	2502583	-	108	4
gene-SAOUHSC_02721	CP000253.1	2502610	2502717	-	108	4662
gene-SAOUHSC_02722	CP000253.1	2502851	2503237	-	387	1045
gene-SAOUHSC_02723	CP000253.1	2503505	2504647	+	1143	4593
gene-SAOUHSC_02724	CP000253.1	2504707	2505366	+	660	8184
gene-SAOUHSC_02725	CP000253.1	2505548	2506759	+	1212	11850
gene-SAOUHSC_02726	CP000253.1	2506882	2507355	-	474	436
gene-SAOUHSC_02727	CP000253.1	2507555	2508124	+	570	4434
gene-SAOUHSC_02728	CP000253.1	2508187	2508993	-	807	435
gene-SAOUHSC_02729	CP000253.1	2509280	2510689	+	1410	4773
gene-SAOUHSC_02731	CP000253.1	2510827	2512905	+	2079	8413
gene-SAOUHSC_02732	CP000253.1	2512984	2513085	-	102	6
gene-SAOUHSC_02733	CP000253.1	2513045	2514874	-	1830	16443
gene-SAOUHSC_02734	CP000253.1	2514968	2515072	-	105	7
gene-SAOUHSC_02736	CP000253.1	2515106	2516602	+	1497	3455
gene-SAOUHSC_02737	CP000253.1	2516694	2517545	-	852	1394
gene-SAOUHSC_02738	CP000253.1	2517701	2517898	+	198	1
gene-SAOUHSC_02739	CP000253.1	2517867	2518802	-	936	2184
gene-SAOUHSC_02740	CP000253.1	2519028	2520428	-	1401	8646
gene-SAOUHSC_02741	CP000253.1	2520722	2521417	-	696	769
gene-SAOUHSC_02742	CP000253.1	2521417	2522358	-	942	814
gene-SAOUHSC_02743	CP000253.1	2522375	2523010	-	636	327
gene-SAOUHSC_02744	CP000253.1	2523007	2524233	-	1227	649
gene-SAOUHSC_02745	CP000253.1	2524560	2524679	-	120	0
gene-SAOUHSC_02746	CP000253.1	2524759	2524899	-	141	9
gene-SAOUHSC_02747	CP000253.1	2524903	2525502	-	600	1564
gene-SAOUHSC_02750	CP000253.1	2525682	2527319	+	1638	2494
gene-SAOUHSC_02751	CP000253.1	2527927	2529279	+	1353	15423
gene-SAOUHSC_02752	CP000253.1	2529341	2530468	-	1128	2299
gene-SAOUHSC_02753	CP000253.1	2530924	2531700	-	777	3534
gene-SAOUHSC_02754	CP000253.1	2531693	2532355	-	663	1520
gene-SAOUHSC_02755	CP000253.1	2532603	2533679	-	1077	6816
gene-SAOUHSC_02756	CP000253.1	2534034	2534300	-	267	4035
gene-SAOUHSC_02757	CP000253.1	2534300	2534557	-	258	5382
gene-SAOUHSC_02758	CP000253.1	2534663	2534857	-	195	24
gene-SAOUHSC_02759	CP000253.1	2534916	2535371	+	456	3636
gene-SAOUHSC_02760	CP000253.1	2535539	2537116	-	1578	1916
gene-SAOUHSC_02761	CP000253.1	2537311	2538060	+	750	795
gene-SAOUHSC_02762	CP000253.1	2538284	2539477	-	1194	792
gene-SAOUHSC_02763	CP000253.1	2539489	2540238	-	750	160
gene-SAOUHSC_02764	CP000253.1	2540231	2541046	-	816	112
gene-SAOUHSC_02765	CP000253.1	2541043	2541912	-	870	75
gene-SAOUHSC_02766	CP000253.1	2541909	2542844	-	936	459
gene-SAOUHSC_02767	CP000253.1	2542857	2544455	-	1599	1353
gene-SAOUHSC_02768	CP000253.1	2544598	2545812	-	1215	139
gene-SAOUHSC_02769	CP000253.1	2545892	2546710	-	819	152
gene-SAOUHSC_02770	CP000253.1	2546721	2547542	-	822	166
gene-SAOUHSC_02771	CP000253.1	2548409	2548774	-	366	1529
gene-SAOUHSC_02772	CP000253.1	2549037	2549675	-	639	7935
gene-SAOUHSC_02773	CP000253.1	2550088	2551626	+	1539	9736
gene-SAOUHSC_02774	CP000253.1	2551738	2552160	-	423	11130
gene-SAOUHSC_02775	CP000253.1	2552612	2553031	-	420	504
gene-SAOUHSC_02776	CP000253.1	2553049	2553468	-	420	286
gene-SAOUHSC_A02635	CP000253.1	2553422	2553643	+	222	25
gene-SAOUHSC_02777	CP000253.1	2553735	2554157	-	423	858
gene-SAOUHSC_02778	CP000253.1	2554408	2555103	-	696	1882
gene-SAOUHSC_02779	CP000253.1	2555392	2555673	+	282	3485
gene-SAOUHSC_02780	CP000253.1	2555609	2555794	+	186	458
gene-SAOUHSC_02781	CP000253.1	2555933	2556124	-	192	9001
gene-SAOUHSC_02782	CP000253.1	2556559	2556681	+	123	13
gene-SAOUHSC_02783	CP000253.1	2556685	2557479	-	795	473
gene-SAOUHSC_02784	CP000253.1	2558015	2558302	-	288	109
gene-SAOUHSC_02785	CP000253.1	2558305	2558631	-	327	166
gene-SAOUHSC_02786	CP000253.1	2558631	2558924	-	294	72
gene-SAOUHSC_02787	CP000253.1	2558843	2559955	-	1113	485
gene-SAOUHSC_02788	CP000253.1	2559952	2560737	-	786	473
gene-SAOUHSC_02789	CP000253.1	2560849	2561550	-	702	395
gene-SAOUHSC_02790	CP000253.1	2561928	2564789	-	2862	2022
gene-SAOUHSC_02791	CP000253.1	2564791	2565183	-	393	253
gene-SAOUHSC_02793	CP000253.1	2565300	2567108	+	1809	1218
gene-SAOUHSC_02794	CP000253.1	2567392	2567658	+	267	410
gene-SAOUHSC_02795	CP000253.1	2567802	2568110	+	309	131
gene-SAOUHSC_02796	CP000253.1	2568218	2568451	-	234	44
gene-SAOUHSC_02797	CP000253.1	2568432	2569625	-	1194	463
gene-SAOUHSC_02798	CP000253.1	2570009	2574892	-	4884	2272
gene-SAOUHSC_02799	CP000253.1	2575197	2575517	-	321	18
gene-SAOUHSC_02800	CP000253.1	2575879	2576622	+	744	22
gene-SAOUHSC_02801	CP000253.1	2576833	2577615	-	783	1463
gene-SAOUHSC_02802	CP000253.1	2577879	2580632	-	2754	17237
gene-SAOUHSC_02803	CP000253.1	2581383	2584355	-	2973	18240
gene-SAOUHSC_02804	CP000253.1	2584423	2584524	-	102	13
gene-SAOUHSC_02805	CP000253.1	2584573	2584875	-	303	0
gene-SAOUHSC_02806	CP000253.1	2584907	2586265	-	1359	2032
gene-SAOUHSC_02808	CP000253.1	2586382	2587935	-	1554	2199
gene-SAOUHSC_02809	CP000253.1	2587959	2588639	-	681	2706
gene-SAOUHSC_02810	CP000253.1	2588793	2589557	-	765	3308
